"","Label","X.1","X","Species","Treatment","Number","Sample","Recovered","NOTES","Airbrush_Date","Airbrush_volume","Airbrush_Initials","Aliquot_Date","Aliquot_Initials","Chl_box","Host_PTAC_box","Sym_PTAC_box","Sym_density_box","Ash_Bag","Skeleton_Dry_Date","Skeleton_Dry_Initials","Row.names","Area","Mean","Min","Max","Angle","Length","CALICE","MEASUREMENT"
"2703","OFAV_SP_2EV24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.0002514,154.412,0.347,216.494,-95.356,0.269,"C1","CH"
"2704","OFAV_SP_2EV24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.0002184,147.631,1.05,231,-94.118,0.233,"C4","CH"
"2705","OFAV_SP_2EV24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,0.0003346,198.774,82.072,241.476,3.873,0.358,"C4","W"
"2706","OFAV_SP_2EV24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,0.0001985,127.449,0.14,238.667,3.013,0.213,"C4","CW"
"2707","OFAV_SP_2EV24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,0.12,188.858,0,244,0,0,"C4","A"
"2708","OFAV_SP_2EV24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,0.045,173.76,0,244,0,0,"C4","CA"
"2709","OFAV_SP_2EV24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,0.0003407,188.994,0,237.762,-90.585,0.365,"C5","H"
"2710","OFAV_SP_2EV24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,0.0002202,163.458,0.524,223.274,-84.109,0.236,"C5","CH"
"2711","OFAV_SP_2EV24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,0.0003407,199.801,1.022,240.667,5.856,0.365,"C5","W"
"2712","OFAV_SP_2EV24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,0.0001604,183.649,0.607,232.578,12.529,0.172,"C5","CW"
"2713","OFAV_SP_2EV24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,0.114,201.616,0,247,0,0,"C5","A"
"2714","OFAV_SP_2EV24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.0003545,188.521,0.333,234.074,14.036,0.38,"C1","W"
"2715","OFAV_SP_2EV24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,0.043,189.949,0,245,0,0,"C5","CA"
"2716","OFAV_SP_2EV24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.0002011,186.64,0,232.965,18.199,0.215,"C1","CW"
"2717","OFAV_SP_2EV24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.142,191.805,0,242,0,0,"C1","A"
"2718","OFAV_SP_2EV24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0.052,189.336,0,242,0,0,"C1","CA"
"2719","OFAV_SP_2EV24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0.0003693,192.687,1.429,234.394,-79.007,0.396,"C2","H"
"2720","OFAV_SP_2EV24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0.0002288,176.181,0.658,227.183,-82.147,0.245,"C2","CH"
"2721","OFAV_SP_2EV24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0.0003892,190.629,0.333,230.015,10.03,0.417,"C2","W"
"2722","OFAV_SP_2EV3",104,104,"OFAV","SP","13","2EV3","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2723","OFAV_SP_2EV30",105,105,"OFAV","SP","14","2EV30","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2724","OFAV_SP_2EV34",106,106,"OFAV","SP","15","2EV34","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2725","OFAV_SP_2EV36",107,107,"OFAV","SP","16","2EV36","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2726","OFAV_SP_2EV44",108,108,"OFAV","SP","17","2EV44","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2727","OFAV_SP_2EV6",109,109,"OFAV","SP","18","2EV6","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2728","OFAV_SP_2GT7",110,110,"OFAV","SP","Others","2GT7","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2729","OFAV_SP_2JQ31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0004065,138.3,73.567,216.695,-77.829,0.436,"C1","H"
"2730","OFAV_SP_2JQ31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.0002253,138.429,56.303,193.129,7.943,0.242,"C2","CW"
"2731","OFAV_SP_2JQ31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,0.111,133.831,0,229,0,0,"C2","A"
"2732","OFAV_SP_2JQ31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0.057,128.761,0,229,0,0,"C2","CA"
"2733","OFAV_SP_2JQ31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0.0003815,137.645,52.271,211.94,-86.359,0.41,"C3","H"
"2734","OFAV_SP_2JQ31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,0.0002641,107.766,0.284,201.652,-97.918,0.283,"C3","CH"
"2735","OFAV_SP_2JQ31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,0.0003806,125.952,0.533,226.3,30.294,0.409,"C3","W"
"2736","OFAV_SP_2JQ31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,0.0002399,123.613,1.305,206.878,28.974,0.257,"C3","CW"
"2737","OFAV_SP_2JQ31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,0.123,137.27,0,231,0,0,"C3","A"
"2738","OFAV_SP_2JQ31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,0.056,131.007,0,231,0,0,"C3","CA"
"2739","OFAV_SP_2JQ31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,0.0003979,130.909,0.415,191.984,-94.743,0.427,"C4","H"
"2740","OFAV_SP_2JQ31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.000202,127.641,1.384,202.213,-83.333,0.216,"C1","CH"
"2741","OFAV_SP_2JQ31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.0002322,129.105,0.174,216.729,-92.99,0.249,"C4","CH"
"2742","OFAV_SP_2JQ31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,0.0003478,131.539,0.636,199.931,12.653,0.373,"C4","W"
"2743","OFAV_SP_2JQ31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,0.0002218,118.478,0.366,218.264,10.345,0.238,"C4","CW"
"2744","OFAV_SP_2JQ31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,0.123,144.98,0,235,0,0,"C4","A"
"2745","OFAV_SP_2JQ31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,0.052,135.118,0,235,0,0,"C4","CA"
"2746","OFAV_SP_2JQ31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,0.0004203,124.492,42.605,186.333,-88.821,0.452,"C5","H"
"2747","OFAV_SP_2JQ31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,0.0002581,88.759,0,202,-90,0.277,"C5","CH"
"2748","OFAV_SP_2JQ31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,0.0003564,102.596,0.301,189.859,22.577,0.382,"C5","W"
"2749","OFAV_SP_2JQ31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,0.0002563,106.629,47.174,182.707,21.371,0.275,"C5","CW"
"2750","OFAV_SP_2JQ31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,0.122,114.755,0,235,0,0,"C5","A"
"2751","OFAV_SP_2JQ31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.0003435,155.071,0.097,213.812,25.017,0.369,"C1","W"
"2752","OFAV_SP_2JQ31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,0.06,114.428,0,235,0,0,"C5","CA"
"2753","OFAV_SP_2JQ31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.0002071,142.836,0,211.356,25.278,0.222,"C1","CW"
"2754","OFAV_SP_2JQ31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.102,154.251,0,231,0,0,"C1","A"
"2755","OFAV_SP_2JQ31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0.053,152.739,0,231,0,0,"C1","CA"
"2756","OFAV_SP_2JQ31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0.0004186,129.597,0.083,215.232,-97.125,0.449,"C2","H"
"2757","OFAV_SP_2JQ31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0.0002442,123.083,0.362,194.725,-104.184,0.262,"C2","CH"
"2758","OFAV_SP_2JQ31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0.00034,123.167,0.333,196.756,1.312,0.365,"C2","W"
"2759","OFAV_SP_2JQ31_P1",111,111,"OFAV","SP","19","2JQ31","P1","","2/24/22","32.5","TL LZ","2/24/22","TL LZ","4","1","2","3","D","4/12/22","TL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2760","OFAV_SP_2JQ31_P2",112,112,"OFAV","SP","19","2JQ31","P2","","2/23/22","7","WD","2/23/22","WD","4","1","2","3","D","4/12/22","TL",13,0.0003624,124.158,43.694,200.639,-76.059,0.397,"C3","H"
"2761","OFAV_SP_2JQ31_P2",112,112,"OFAV","SP","19","2JQ31","P2","","2/23/22","7","WD","2/23/22","WD","4","1","2","3","D","4/12/22","TL",11,0.121,131.625,0,206,0,0,"C2","A"
"2762","OFAV_SP_2JQ31_P2",112,112,"OFAV","SP","19","2JQ31","P2","","2/23/22","7","WD","2/23/22","WD","4","1","2","3","D","4/12/22","TL",30,0.065,126.655,0,196,0,0,"C5","CA"
"2763","OFAV_SP_2JQ31_P2",112,112,"OFAV","SP","19","2JQ31","P2","","2/23/22","7","WD","2/23/22","WD","4","1","2","3","D","4/12/22","TL",4,0.0002297,147.282,0,201.333,0,0.251,"C1","CW"
"2764","OFAV_SP_2JQ31_P2",112,112,"OFAV","SP","19","2JQ31","P2","","2/23/22","7","WD","2/23/22","WD","4","1","2","3","D","4/12/22","TL",14,0.0002521,109.403,0,186.623,-78.579,0.276,"C3","CH"
"2765","OFAV_SP_2JQ31_P2",112,112,"OFAV","SP","19","2JQ31","P2","","2/23/22","7","WD","2/23/22","WD","4","1","2","3","D","4/12/22","TL",12,0.05,127.235,0,206,0,0,"C2","CA"
"2766","OFAV_SP_2JQ31_P2",112,112,"OFAV","SP","19","2JQ31","P2","","2/23/22","7","WD","2/23/22","WD","4","1","2","3","D","4/12/22","TL",25,0.0003583,121.395,0.333,178.714,-81.588,0.392,"C5","H"
"2767","OFAV_SP_2JQ31_P2",112,112,"OFAV","SP","19","2JQ31","P2","","2/23/22","7","WD","2/23/22","WD","4","1","2","3","D","4/12/22","TL",18,0.048,124.606,0,201,0,0,"C3","CA"
"2768","OFAV_SP_2JQ31_P2",112,112,"OFAV","SP","19","2JQ31","P2","","2/23/22","7","WD","2/23/22","WD","4","1","2","3","D","4/12/22","TL",15,0.0004089,125.159,0.333,167.333,-0.349,0.448,"C3","W"
"2769","OFAV_SP_2JQ31_P2",112,112,"OFAV","SP","19","2JQ31","P2","","2/23/22","7","WD","2/23/22","WD","4","1","2","3","D","4/12/22","TL",29,0.133,135.955,0,196,0,0,"C5","A"
"2770","OFAV_SP_2JQ31_P2",112,112,"OFAV","SP","19","2JQ31","P2","","2/23/22","7","WD","2/23/22","WD","4","1","2","3","D","4/12/22","TL",3,0.0004122,151.799,0.383,200.61,3.122,0.451,"C1","W"
"2771","OFAV_SP_2JQ31_P2",112,112,"OFAV","SP","19","2JQ31","P2","","2/23/22","7","WD","2/23/22","WD","4","1","2","3","D","4/12/22","TL",1,0.0003152,144.17,72.687,173.915,-94.086,0.345,"C1","H"
"2772","OFAV_SP_2JQ31_P2",112,112,"OFAV","SP","19","2JQ31","P2","","2/23/22","7","WD","2/23/22","WD","4","1","2","3","D","4/12/22","TL",10,0.0002281,135.227,1.476,172.691,5.024,0.25,"C2","CW"
"2773","OFAV_SP_2JQ31_P2",112,112,"OFAV","SP","19","2JQ31","P2","","2/23/22","7","WD","2/23/22","WD","4","1","2","3","D","4/12/22","TL",22,0.0002579,126.128,0.964,197.611,4.441,0.282,"C4","CW"
"2774","OFAV_SP_2JQ31_P2",112,112,"OFAV","SP","19","2JQ31","P2","","2/23/22","7","WD","2/23/22","WD","4","1","2","3","D","4/12/22","TL",24,0.062,143.575,0,210,0,0,"C4","CA"
"2775","OFAV_SP_2JQ31_P2",112,112,"OFAV","SP","19","2JQ31","P2","","2/23/22","7","WD","2/23/22","WD","4","1","2","3","D","4/12/22","TL",8,0.0002289,139.817,0.442,177.428,-78.69,0.251,"C2","CH"
"2776","OFAV_SP_2JQ31_P2",112,112,"OFAV","SP","19","2JQ31","P2","","2/23/22","7","WD","2/23/22","WD","4","1","2","3","D","4/12/22","TL",26,0.0002554,122.201,56.099,184.417,-80.446,0.28,"C5","CH"
"2777","OFAV_SP_2JQ31_P2",112,112,"OFAV","SP","19","2JQ31","P2","","2/23/22","7","WD","2/23/22","WD","4","1","2","3","D","4/12/22","TL",27,0.0003807,124.687,0.399,177.521,5.262,0.417,"C5","W"
"2778","OFAV_SP_2JQ31_P2",112,112,"OFAV","SP","19","2JQ31","P2","","2/23/22","7","WD","2/23/22","WD","4","1","2","3","D","4/12/22","TL",16,0.0002496,110.811,0.227,159.76,0.573,0.273,"C3","CW"
"2779","OFAV_SP_2JQ31_P2",112,112,"OFAV","SP","19","2JQ31","P2","","2/23/22","7","WD","2/23/22","WD","4","1","2","3","D","4/12/22","TL",17,0.143,134.493,0,204,0,0,"C3","A"
"2780","OFAV_SP_2JQ31_P2",112,112,"OFAV","SP","19","2JQ31","P2","","2/23/22","7","WD","2/23/22","WD","4","1","2","3","D","4/12/22","TL",20,0.0002505,129.002,0.075,198.184,-71.384,0.274,"C4","CH"
"2781","OFAV_SP_2JQ31_P2",112,112,"OFAV","SP","19","2JQ31","P2","","2/23/22","7","WD","2/23/22","WD","4","1","2","3","D","4/12/22","TL",21,0.0003948,143.427,0.379,195.878,3.26,0.432,"C4","W"
"2782","OFAV_SP_2JQ31_P2",112,112,"OFAV","SP","19","2JQ31","P2","","2/23/22","7","WD","2/23/22","WD","4","1","2","3","D","4/12/22","TL",23,0.121,150.024,0,210,0,0,"C4","A"
"2783","OFAV_SP_2JQ31_P2",112,112,"OFAV","SP","19","2JQ31","P2","","2/23/22","7","WD","2/23/22","WD","4","1","2","3","D","4/12/22","TL",7,0.0003392,130.046,0.186,178.195,-75.964,0.372,"C2","H"
"2784","OFAV_SP_2JQ31_P2",112,112,"OFAV","SP","19","2JQ31","P2","","2/23/22","7","WD","2/23/22","WD","4","1","2","3","D","4/12/22","TL",2,0.0002148,143.305,69.04,192.091,-98.036,0.235,"C1","CH"
"2785","OFAV_SP_2JQ31_P2",112,112,"OFAV","SP","19","2JQ31","P2","","2/23/22","7","WD","2/23/22","WD","4","1","2","3","D","4/12/22","TL",9,0.00035,132.533,1.331,177.584,7.784,0.383,"C2","W"
"2786","OFAV_SP_2JQ31_P2",112,112,"OFAV","SP","19","2JQ31","P2","","2/23/22","7","WD","2/23/22","WD","4","1","2","3","D","4/12/22","TL",28,0.0002629,127.438,0.031,173.141,3.814,0.288,"C5","CW"
"2787","OFAV_SP_2JQ31_P2",112,112,"OFAV","SP","19","2JQ31","P2","","2/23/22","7","WD","2/23/22","WD","4","1","2","3","D","4/12/22","TL",5,0.117,149.662,0,207,0,0,"C1","A"
"2788","OFAV_SP_2JQ31_P2",112,112,"OFAV","SP","19","2JQ31","P2","","2/23/22","7","WD","2/23/22","WD","4","1","2","3","D","4/12/22","TL",6,0.05,143.512,0,207,0,0,"C1","CA"
"2789","OFAV_SP_2JQ31_P2",112,112,"OFAV","SP","19","2JQ31","P2","","2/23/22","7","WD","2/23/22","WD","4","1","2","3","D","4/12/22","TL",19,0.0003823,147.365,0,202.725,-87.007,0.419,"C4","H"
"2790","OFAV_SP_2JQ31_P3",113,113,"OFAV","SP","19","2JQ31","P3","","3/2/22","22","WD","3/2/22","WD","4","1","2","3","D","4/12/22","TL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2791","OFAV_SP_2JQ31_P4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0003286,170.581,33.333,229.333,-90,0.352,"C1","H"
"2792","OFAV_SP_2JQ31_P4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.0002107,162.376,0.333,213.333,11.449,0.225,"C2","CW"
"2793","OFAV_SP_2JQ31_P4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,0.125,167.712,0,220,0,0,"C2","A"
"2794","OFAV_SP_2JQ31_P4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0.057,160.405,0,220,0,0,"C2","CA"
"2795","OFAV_SP_2JQ31_P4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0.0003407,165.106,0.752,224.333,-83.853,0.365,"C3","H"
"2796","OFAV_SP_2JQ31_P4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,0.0002219,165.608,125.165,209.667,-87.979,0.238,"C3","CH"
"2797","OFAV_SP_2JQ31_P4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,0.0003251,181.041,1,215.34,5.528,0.348,"C3","W"
"2798","OFAV_SP_2JQ31_P4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,0.0001864,176.561,128.704,210.333,11.31,0.199,"C3","CW"
"2799","OFAV_SP_2JQ31_P4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,0.118,188.017,0,235,0,0,"C3","A"
"2800","OFAV_SP_2JQ31_P4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,0.046,170.673,0,224,0,0,"C3","CA"
"2801","OFAV_SP_2JQ31_P4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,0.0003459,168.765,0.333,208.04,-95.625,0.37,"C4","H"
"2802","OFAV_SP_2JQ31_P4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.000261,169.085,126.8,213.667,-87.709,0.28,"C1","CH"
"2803","OFAV_SP_2JQ31_P4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.000202,152.758,0.469,196.437,-95.194,0.216,"C4","CH"
"2804","OFAV_SP_2JQ31_P4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,0.0003997,175.333,0.333,213.435,3.74,0.428,"C4","W"
"2805","OFAV_SP_2JQ31_P4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,0.0001907,148.16,0.513,206.333,8.686,0.203,"C4","CW"
"2806","OFAV_SP_2JQ31_P4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,0.143,171.625,0,235,0,0,"C4","A"
"2807","OFAV_SP_2JQ31_P4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,0.058,167.438,0,235,0,0,"C4","CA"
"2808","OFAV_SP_2JQ31_P4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,0.0003849,180.564,0.033,218.39,-75.901,0.413,"C5","H"
"2809","OFAV_SP_2JQ31_P4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,0.0002644,171.427,0,220,-86.987,0.283,"C5","CH"
"2810","OFAV_SP_2JQ31_P4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,0.0003572,188.633,132.753,221.535,8.683,0.382,"C5","W"
"2811","OFAV_SP_2JQ31_P4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,0.0002185,172.755,136.046,212.141,3.662,0.233,"C5","CW"
"2812","OFAV_SP_2JQ31_P4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,0.112,187.215,0,226,0,0,"C5","A"
"2813","OFAV_SP_2JQ31_P4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.0003563,160.806,0.352,202.862,5.042,0.381,"C1","W"
"2814","OFAV_SP_2JQ31_P4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,0.045,173.529,0,226,0,0,"C5","CA"
"2815","OFAV_SP_2JQ31_P4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.0002688,156.655,0.667,197.46,-1.112,0.288,"C1","CW"
"2816","OFAV_SP_2JQ31_P4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.112,176.038,0,235,0,0,"C1","A"
"2817","OFAV_SP_2JQ31_P4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0.059,167.623,0,222,0,0,"C1","CA"
"2818","OFAV_SP_2JQ31_P4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0.000365,163.032,0.333,210.196,-73.379,0.391,"C2","H"
"2819","OFAV_SP_2JQ31_P4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0.0002124,138.626,0.645,201.579,-76.477,0.227,"C2","CH"
"2820","OFAV_SP_2JQ31_P4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0.0003537,163.197,0.029,211.072,11.061,0.379,"C2","W"
"2821","OFAV_SP_2JQ6",114,114,"OFAV","SP","20","2JQ6","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2822","OFAV_SP_2JQ8",115,115,"OFAV","SP","21","2JQ8","p","","3/2/22","18","WD","3/2/22","WD","4","1","2","3","D","4/12/22","TL",3,0.0003067,107.546,36.091,155.463,19.654,0.33,"C1","W"
